Brand,Names,Prices,Url
Huion,H640P Slim Compact 8192/5080 Drawing Graphics Tablet - Black,"₦ 16,003 ",https://www.jumia.com.ng/huion-h640p-slim-compact-81925080-drawing-graphics-tablet-black-27223687.html
Sony,Sony Bps13 Battery,"₦ 15,000 ",https://www.jumia.com.ng/sony-sony-bps13-battery-41807077.html
Hp,Hp V194 (V5E94AA)18.5 Inches LED Monitor Display,"₦ 29,800 ",https://www.jumia.com.ng/hp-hp-v194-v5e94aa18.5-inches-led-monitor-display-43154253.html
Hp,"Stream 11 Intel Celeron (2GB,32GB SSD + Free 32gb 11.6-Inch","₦ 58,750 ",https://www.jumia.com.ng/stream-11-intel-celeron-2gb32gb-ssd-free-32gb-11.6-inch-hp-mpg266797.html
Hp,652 Printer Ink Advantage Cartridge - Black & Tri-colour,"₦ 8,500 ",https://www.jumia.com.ng/hp-652-printer-ink-advantage-cartridge-black-tri-colour-44231829.html
Microsoft,Wireless Mouse M1850 - Black,"₦ 7,500 ",https://www.jumia.com.ng/microsoft-wireless-mouse-m1850-black-34516697.html
,4G LTE Mobile Broadband Hotspot WiFi MiFi Router - All Network,"₦ 15,000 ",https://www.jumia.com.ng/generic-4g-lte-mobile-broadband-hotspot-wifi-mifi-router-all-network-44026004.html
,3D Printer Accessories Magnetic Stickers Heated Bed Sticker For Ender 2/3 235*235mm A + B Sticker Tape,"₦ 3,267 ",https://www.jumia.com.ng/generic-3d-printer-accessories-magnetic-stickers-heated-bed-sticker-for-ender-23-235235mm-a-b-sticker-tape-44751088.html
Systimax,CAT-6e Network Cable (305m/1000ft),"₦ 14,000 ",https://www.jumia.com.ng/systimax-cat-6e-network-cable-305m1000ft-34564211.html
Huion,P68 Professional Wireless Graphic Drawing Replacement Tablet Pen - White (1 X AAA),"₦ 3,210 ",https://www.jumia.com.ng/huion-p68-professional-wireless-graphic-drawing-replacement-tablet-pen-white-1-x-aaa-6473783.html
,Xprinter 58mm Thermal Receipt Bluetooth Printer,"₦ 17,500 ",https://www.jumia.com.ng/xprinter-58mm-thermal-receipt-bluetooth-printer-generic-mpg299900.html
DELL,"E6400 -14.1"" - Intel 2 DuoCore - 500GB HDD / 4GB RAM - Black - Refurb","₦ 59,990 ",https://www.jumia.com.ng/dell-e6400-14.1-intel-2-duocore-500gb-hdd-4gb-ram-black-refurb-42972495.html
Huawei,Glo 4G LTE MiFi Wifi + Free 16GB & 6 Months Recharge Bonus - White,"₦ 12,900 ",https://www.jumia.com.ng/huawei-glo-4g-lte-mifi-wifi-free-16gb-6-months-recharge-bonus-white-45022287.html
ZTE,MF927U 4G LTE MTN Mobile Wi-Fi Router Hotspot,"₦ 14,000 ",https://www.jumia.com.ng/zte-mf927u-4g-lte-mtn-mobile-wi-fi-router-hotspot-44349235.html
,Laptop Handbag Bag Male Travel Bags Men Briefcase Business Messenger Leather Shoulder Bag,"₦ 13,100 ",https://www.jumia.com.ng/fashion-laptop-handbag-bag-male-travel-bags-men-briefcase-business-messenger-leather-shoulder-bag-9271815.html
,"USB 3.0 SATA 2.5"" Inch HDD SSD Hard Drive Enclosure Disk External Case Cover Box","₦ 2,172 ",https://www.jumia.com.ng/generic-usb-3.0-sata-2.5-inch-hdd-ssd-hard-drive-enclosure-disk-external-case-cover-box-21772544.html
Hp,"15 Intel Pentium Quad Core +32GB Flash(500GB HDD,4GB RAM)+ USB Light For Keyboard -Windows 10","₦ 105,500 ",https://www.jumia.com.ng/15-intel-pentium-quad-core-32gb-flash500gb-hdd4gb-ram-usb-light-for-keyboard-windows-10-hp-mpg329900.html
,Airtel Universal 3G USB Modem For All 3G Networks,"₦ 5,800 ",https://www.jumia.com.ng/generic-airtel-universal-3g-usb-modem-for-all-3g-networks-36425272.html
Hp,123 Ink Cartridges -  Black & Colour In One Shipping,"₦ 6,500 ",https://www.jumia.com.ng/hp-123-ink-cartridges-black-colour-in-one-shipping-44352560.html
Hp,203A GENUINE TONER CARTRIDGES YELLOW CYAN BLACK MAGENTA,"₦ 65,000 ",https://www.jumia.com.ng/hp-203a-genuine-toner-cartridges-yellow-cyan-black-magenta-42839134.html
Reliance,Wi-Pod 4G LTE  MIFI,"₦ 13,500 ",https://www.jumia.com.ng/reliance-wi-pod-4g-lte-mifi-44200055.html
Hp,"Notebook - 15- Intel Pentium N3710 Quad Core - 4GB RAM- 500GB HDD- 15.6"" Touch Screen - Win 10 + BAG","₦ 118,500 ",https://www.jumia.com.ng/notebook-15-intel-pentium-n3710-quad-core-4gb-ram-500gb-hdd-15.6-touch-screen-win-10-bag-hp-mpg1176906.html
,Portable 58mm Bluetooth Thermal POS Printer-BLACK,"₦ 13,740 ",https://www.jumia.com.ng/generic-portable-58mm-bluetooth-thermal-pos-printer-black-41023553.html
Hp,19A Genuine LaserJet Imaging Drum (CF219A),"₦ 9,000 ",https://www.jumia.com.ng/hp-19a-genuine-laserjet-imaging-drum-cf219a-44372468.html
,"Laptop Battery For Lenovo Edge E430 E435 E530 E535 E430c E530c 45N1048, ASM 45N1048","₦ 12,000 ",https://www.jumia.com.ng/generic-laptop-battery-for-lenovo-edge-e430-e435-e530-e535-e430c-e530c-45n1048-asm-45n1048-44345165.html
Jbl,GO2 Wireless  Speaker IPX7 Waterproof Outdoor Speakers,"₦ 13,324 ",https://www.jumia.com.ng/jbl-go2-wireless-speaker-ipx7-waterproof-outdoor-speakers-44503750.html
,Jio Pocket WiFi Router Hotspot Model JMR1040 - Black,"₦ 12,800 ",https://www.jumia.com.ng/jio-pocket-wifi-router-hotspot-model-jmr1040-black-generic-mpg1221123.html
,"Replacement Battery For Lenovo T430, T510, T520, T530","₦ 12,000 ",https://www.jumia.com.ng/generic-replacement-battery-for-lenovo-t430-t510-t520-t530-32103270.html
TP Link,3G/4G Wireless N Router TL-MR3420,"₦ 11,000 ",https://www.jumia.com.ng/tp-link-3g4g-wireless-n-router-tl-mr3420-44923405.html
Keyboards,2019 Mini Ultra Thin 03 2.4G 1600DPI 3 Keys ABS Plastic Wireless English Keyboard And Optical Mouse,"₦ 6,500 ",https://www.jumia.com.ng/keyboards-2019-mini-ultra-thin-03-2.4g-1600dpi-3-keys-abs-plastic-wireless-english-keyboard-and-optical-mouse-44491528.html
DELL,"90W-AC Adapter Laptop Charger 4.62A, 19.5V","₦ 3,200 ",https://www.jumia.com.ng/dell-90w-ac-adapter-laptop-charger-4.62a-19.5v-44441249.html
Hp,Laserjet Pro MFP M227FDW PRINTER,"₦ 104,500 ",https://www.jumia.com.ng/hp-laserjet-pro-mfp-m227fdw-printer-44112539.html
,Fantastic Men Backpack Waterproof Laptop Back Pack For Male Travel Bag,"₦ 13,332 ",https://www.jumia.com.ng/fashion-fantastic-men-backpack-waterproof-laptop-back-pack-for-male-travel-bag-18672485.html
ZTE,ZTE MF920V Portable 4G LTE Mifi For All Networks  -White,"₦ 17,500 ",https://www.jumia.com.ng/zte-zte-mf920v-portable-4g-lte-mifi-for-all-networks-white-45023448.html
DELL,DELL E1916H 19-Inch Monitor,"₦ 40,000 ",https://www.jumia.com.ng/dell-dell-e1916h-19-inch-monitor-44258280.html
Microsoft,Project Professional 2016 32/64 English,"₦ 40,000 ",https://www.jumia.com.ng/microsoft-project-professional-2016-3264-english-32173523.html
SanDisk,32GB Cruzer Blade USB Flash Drive,"₦ 2,150 ",https://www.jumia.com.ng/sandisk-32gb-cruzer-blade-usb-flash-drive-35746237.html
TP Link,WiFi Range Extender TL-WA850RE,"₦ 10,380 ",https://www.jumia.com.ng/tp-link-wifi-range-extender-tl-wa850re-37545333.html
,80W 15-Port Adjustable Dividers USB Charger Smart Charging Station Dock Multi Device Desktop Organizer Hub Stand With Intelligent IC Auto Detect Tech,"₦ 23,480 ",https://www.jumia.com.ng/generic-80w-15-port-adjustable-dividers-usb-charger-smart-charging-station-dock-multi-device-desktop-organizer-hub-stand-with-intelligent-ic-auto-detect-tech-33730254.html
,"Universal 4GLTE WiFi For Ntel,Airtel,Swift,Spectranet9Mobile","₦ 11,000 ",https://www.jumia.com.ng/generic-universal-4glte-wifi-for-ntelairtelswiftspectranet9mobile-44465428.html
Hp,63 Genuine Ink Cartridge Black,"₦ 6,400 ",https://www.jumia.com.ng/hp-63-genuine-ink-cartridge-black-43791460.html
,"Microsoft Surface RT, Pro 1,Pro 2  Replacement Charger","₦ 10,000 ",https://www.jumia.com.ng/generic-microsoft-surface-rt-pro-1pro-2-replacement-charger-44301389.html
,【Buy 1 Get 1 Free Gift】Tri-folding Bluetooth Wireless Keyboard Mini Portable Touchpad For IOS/Android/Windows,"₦ 10,932 ",https://www.jumia.com.ng/generic-buy-1-get-1-free-gifttri-folding-bluetooth-wireless-keyboard-mini-portable-touchpad-for-iosandroidwindows-21773537.html
Huawei,Universal B310 4G LTE Wireless Router (WiFi),"₦ 27,500 ",https://www.jumia.com.ng/huawei-universal-b310-4g-lte-wireless-router-wifi-21646940.html
DELL,"Battery For DELL E6400, E6410, E6500, M2400 & M4400","₦ 10,000 ",https://www.jumia.com.ng/dell-battery-for-dell-e6400-e6410-e6500-m2400-m4400-13074570.html
Bitdefender,Internet Security 2018 - 10 PCs,"₦ 9,975 ",https://www.jumia.com.ng/bitdefender-internet-security-2018-10-pcs-13460163.html
,Acer Aspire V5 Battery Mini For Acer Aspire V5-431 V5-471 V5-531P V5-551 V5-571 4ICR1765 AL12A32,"₦ 10,000 ",https://www.jumia.com.ng/generic-acer-aspire-v5-battery-mini-for-acer-aspire-v5-431-v5-471-v5-531p-v5-551-v5-571-4icr1765-al12a32-39254900.html
,"Laptop Battery For Asus X540, X540LA, X540LJ, X540SA,","₦ 10,000 ",https://www.jumia.com.ng/generic-laptop-battery-for-asus-x540-x540la-x540lj-x540sa-44493053.html
,"Battery For D550 X551CA X451, X551, X451C, X451CA, X551C,","₦ 9,000 ",https://www.jumia.com.ng/generic-battery-for-d550-x551ca-x451-x551-x451c-x451ca-x551c-44493044.html
Airtel,Airtel 4G LTE MiFi WiFi Internet Router HotSpot,"₦ 11,000 ",https://www.jumia.com.ng/airtel-airtel-4g-lte-mifi-wifi-internet-router-hotspot-44108048.html
Toshiba,2TB USB 3.0 Canvio Basics External Hard Drive,"₦ 26,000 ",https://www.jumia.com.ng/toshiba-2tb-usb-3.0-canvio-basics-external-hard-drive-38918017.html
,Replacement Battery For HP CC06  CC06055  CC06XL,"₦ 10,000 ",https://www.jumia.com.ng/replacement-battery-for-hp-cc06-cc06055-cc06xl-generic-mpg1213443.html
Samsung,Hard Disk SATA Case - 2.5inch - Black,"₦ 2,390 ",https://www.jumia.com.ng/samsung-hard-disk-sata-case-2.5inch-black-42363445.html
Seagate,4tb External Harddrives Backup Plus Slim Drive USB 3.0 Black,"₦ 36,499 ",https://www.jumia.com.ng/seagate-4tb-external-harddrives-backup-plus-slim-drive-usb-3.0-black-33982119.html
Banda,Banda 2.4G Wireless Keyboard And Mouse Set,"₦ 9,000 ",https://www.jumia.com.ng/banda-banda-2.4g-wireless-keyboard-and-mouse-set-44301388.html
Hp,Hp Elitebook 8460p Battery,"₦ 8,500 ",https://www.jumia.com.ng/hp-hp-elitebook-8460p-battery-44160676.html
USB HUB,USB HUB,"₦ 4,000 ",https://www.jumia.com.ng/usb-hub-usb-hub-43655751.html
,"USB 3.0 SATA  Hard Disk/Hard Drive Adapter Cable For 2.5 Inch SSD & HDD With Support UASP For Laptop, Phones.Black","₦ 2,800 ",https://www.jumia.com.ng/generic-usb-3.0-sata-hard-diskhard-drive-adapter-cable-for-2.5-inch-ssd-hdd-with-support-uasp-for-laptop-phones.black-41367692.html
Toshiba,500GB USB 3.0 Portable External Hard Drive,"₦ 8,999 ",https://www.jumia.com.ng/toshiba-500gb-usb-3.0-portable-external-hard-drive-43472875.html
DELL,Laptop Battery For Dell Latitude D520 D530 D600 D610 D500 D510 D520 C1295,"₦ 8,000 ",https://www.jumia.com.ng/dell-laptop-battery-for-dell-latitude-d520-d530-d600-d610-d500-d510-d520-c1295-42291039.html
,"Webcam Cover Web Camera Privacy Blocker Computers,Tablets,Phones 3pcs Black","₦ 1,650 ",https://www.jumia.com.ng/generic-webcam-cover-web-camera-privacy-blocker-computerstabletsphones-3pcs-black-43654510.html
Canon,PIXMA IP2840 Colored Printer,"₦ 9,200 ",https://www.jumia.com.ng/pixma-ip2840-colored-printer-canon-mpg101385.html
Seagate,500GB Laptop Sata Hard Drive For Internal And External,"₦ 9,550 ",https://www.jumia.com.ng/seagate-500gb-laptop-sata-hard-drive-for-internal-and-external-39656267.html
,TA-ELM327 V2.1 OBD 2 OBD-II Car Auto Bluetooth Diagnostic Scanner For Android Black,"₦ 2,470 ",https://www.jumia.com.ng/generic-ta-elm327-v2.1-obd-2-obd-ii-car-auto-bluetooth-diagnostic-scanner-for-android-black-16530989.html
,Tenda/ Tengda N300 Dual Home Antenna Wireless Router WiFi 300Mbps Transmission Rate England,"₦ 4,930 ",https://www.jumia.com.ng/generic-tenda-tengda-n300-dual-home-antenna-wireless-router-wifi-300mbps-transmission-rate-england-21771747.html
Hp,"HS04 Notebook Battery For Pavilion 14 And 15 Series 15-AF075N And 240 G4, 246 G4, 250 G4, 255 G4, 256 G4","₦ 7,500 ",https://www.jumia.com.ng/hp-hs04-notebook-battery-for-pavilion-14-and-15-series-15-af075n-and-240-g4-246-g4-250-g4-255-g4-256-g4-44118656.html
,I19 TWS Wireless Bluetooth 5.0 Earphone Touch Control Headset Automatic Connection Earbuds For IPhone Xiaomi Pk I11 I12 I7 Tws LANG（#i11twstouch）,"₦ 7,500 ",https://www.jumia.com.ng/generic-i19-tws-wireless-bluetooth-5.0-earphone-touch-control-headset-automatic-connection-earbuds-for-iphone-xiaomi-pk-i11-i12-i7-tws-langi11twstouch-41011434.html
SanDisk,32GB Ultra OTG Flash Drive For Android Smartphones,"₦ 3,189 ",https://www.jumia.com.ng/sandisk-32gb-ultra-otg-flash-drive-for-android-smartphones-44064726.html
XPrinter,58MM POS Thermal Printer - Black,"₦ 8,000 ",https://www.jumia.com.ng/xprinter-58mm-pos-thermal-printer-black-43871983.html
Hp,Pavilion 14 Core I5-8265U  256GB SSD 8GB  Backlit Keybod BAG,"₦ 210,000 ",https://www.jumia.com.ng/hp-pavilion-14-core-i5-8265u-256gb-ssd-8gb-backlit-keybod-bag-45234008.html
Hp,Laptop Battery For HP Pavilion DV3-1000 DV3-2000 CQ35 CQ36,"₦ 7,000 ",https://www.jumia.com.ng/hp-laptop-battery-for-hp-pavilion-dv3-1000-dv3-2000-cq35-cq36-45204714.html
,"Apple Mac Book Charger Magnet 60w, 16.5v","₦ 7,500 ",https://www.jumia.com.ng/generic-apple-mac-book-charger-magnet-60w-16.5v-44338810.html
,Travel Backpack Anti-thief Laptop Bag With USB Charging Port -Grey,"₦ 6,999 ",https://www.jumia.com.ng/fashion-travel-backpack-anti-thief-laptop-bag-with-usb-charging-port-grey-21948029.html
Microsoft,Microsoft Windows 7 Pro 32/64 Bit Product OEM,"₦ 7,400 ",https://www.jumia.com.ng/microsoft-microsoft-windows-7-pro-3264-bit-product-oem-40868935.html
Hp,60 Tri-color Ink Cartridge,"₦ 7,000 ",https://www.jumia.com.ng/hp-60-tri-color-ink-cartridge-44123524.html
Brother,BT 6000 Black Ink Catridge,"₦ 7,000 ",https://www.jumia.com.ng/brother-bt-6000-black-ink-catridge-25698337.html
Blue Gate,1.57kVA Uninterrupted Power Supply  Metal,"₦ 30,900 ",https://www.jumia.com.ng/blue-gate-1.57kva-uninterrupted-power-supply-metal-27007201.html
Microsoft,Microsoft Office 2016 Pro Plus Download Version Non Cd,"₦ 6,800 ",https://www.jumia.com.ng/microsoft-microsoft-office-2016-pro-plus-download-version-non-cd-24303305.html
Western Digital,New 320GB SATA Laptop Internal Hard Disk Drive.,"₦ 6,500 ",https://www.jumia.com.ng/western-digital-new-320gb-sata-laptop-internal-hard-disk-drive.-43224703.html
,TYPE C TO TYPE C USB C DATA/CHARGE CABLE  FOR MACBOOK,"₦ 7,000 ",https://www.jumia.com.ng/generic-type-c-to-type-c-usb-c-datacharge-cable-for-macbook-25608254.html
,Huion H420 4000 LPI Reversible USB Digital Graphic Signature Tablet With 3 Express Keys-BLACK,"₦ 7,390 ",https://www.jumia.com.ng/generic-huion-h420-4000-lpi-reversible-usb-digital-graphic-signature-tablet-with-3-express-keys-black-13948653.html
Lion,Electric Dust Blower,"₦ 6,999 ",https://www.jumia.com.ng/lion-electric-dust-blower-30666163.html
,Samsung Galaxy S8 Plus 6.2inch 360 TPU Case,"₦ 1,550 ",https://www.jumia.com.ng/generic-samsung-galaxy-s8-plus-6.2inch-360-tpu-case-40594958.html
,DX Anti Theft Smart Bag With Password Lock + Headset Jack With USB Charging Port REDCROSS - Grey,"₦ 6,990 ",https://www.jumia.com.ng/generic-dx-anti-theft-smart-bag-with-password-lock-headset-jack-with-usb-charging-port-redcross-grey-44918214.html
,"DOUBLE CELL 12 CELL BATTERY  For DV4,DV5,DV6,CQ61,CQ60,CQ70,CQ71,G60,G61,CQ40,CQ50","₦ 8,700 ",https://www.jumia.com.ng/generic-double-cell-12-cell-battery-for-dv4dv5dv6cq61cq60cq70cq71g60g61cq40cq50-44579271.html
Hp,53A Black Genuine LaserJet Toner Cartridge (Q7553A),"₦ 6,000 ",https://www.jumia.com.ng/hp-53a-black-genuine-laserjet-toner-cartridge-q7553a-44054801.html
,Wireless Repeater WiFi Extender With RJ45 LAN And WAN Port 2,"₦ 6,619 ",https://www.jumia.com.ng/generic-wireless-repeater-wifi-extender-with-rj45-lan-and-wan-port-2-43854697.html
,Generic Generic 2G/ 3G/ 4G Cellphone Triband Signal Booster - Network Booster With 15 Mertres Cable,"₦ 50,000 ",https://www.jumia.com.ng/generic-generic-2g-3g-4g-cellphone-triband-signal-booster-network-booster-with-15-mertres-cable-generic-mpg1202546.html
Kaspersky,Kaspersky Antivirus 3users+1Free,"₦ 5,900 ",https://www.jumia.com.ng/kaspersky-kaspersky-antivirus-3users1free-28454710.html
Canon,PG-445 Black Ink Cartridge,"₦ 7,690 ",https://www.jumia.com.ng/canon-pg-445-black-ink-cartridge-45109289.html
,DX Anti Theft BestofU Computer Smart Bag With Headset Jack With USB Charging Port- Black,"₦ 7,990 ",https://www.jumia.com.ng/generic-dx-anti-theft-bestofu-computer-smart-bag-with-headset-jack-with-usb-charging-port-black-44832460.html
,Laptop Battery For Dell Latitude 2100 2110 2120,"₦ 5,200 ",https://www.jumia.com.ng/generic-laptop-battery-for-dell-latitude-2100-2110-2120-44321671.html
Coolbell,CB-3308 15.6″-inch Back Pack Laptop Bag - Black,"₦ 9,990 ",https://www.jumia.com.ng/coolbell-cb-3308-15.6-inch-back-pack-laptop-bag-black-44631127.html
TSDATECH,Sound Cards V8 Audio External USB Headset Mic Live Broadcast,"₦ 7,199 ",https://www.jumia.com.ng/tsdatech-sound-cards-v8-audio-external-usb-headset-mic-live-broadcast-43686038.html
SanDisk,128GB OTG Dual USB Flash Drive 2.0,"₦ 5,600 ",https://www.jumia.com.ng/sandisk-128gb-otg-dual-usb-flash-drive-2.0-43574753.html
Hp,"HS04 Notebook Battery For Pavilion 14 And 15 Series 15-AF075N And 240 G4, 246 G4, 250 G4, 255 G4, 256 G4","₦ 9,500 ",https://www.jumia.com.ng/hp-hs04-notebook-battery-for-pavilion-14-and-15-series-15-af075n-and-240-g4-246-g4-250-g4-255-g4-256-g4-43182717.html
,USB  Printer Cable For Deskjet Printers And Thermal Printers,"₦ 3,300 ",https://www.jumia.com.ng/generic-usb-printer-cable-for-deskjet-printers-and-thermal-printers-39145652.html
,300Mbps TV Universal USB Network Adapter For Samsung Smart LED LCD TV Wireless TV Card 2.4GHz / 5GHz Dual Band,"₦ 5,760 ",https://www.jumia.com.ng/generic-300mbps-tv-universal-usb-network-adapter-for-samsung-smart-led-lcd-tv-wireless-tv-card-2.4ghz-5ghz-dual-band-43008218.html
Acer,Battery For Acer 532H 532H-2594 532H-2622 532H-2630 UM09G31,"₦ 7,000 ",https://www.jumia.com.ng/acer-battery-for-acer-532h-532h-2594-532h-2622-532h-2630-um09g31-43293245.html
,Smart Android 7.1 TV Box Quad Core  USB WiFi HD 2.4GHz,"₦ 7,500 ",https://www.jumia.com.ng/smart-android-7.1-tv-box-rk3229-quad-core-4k-h.265-2gb16gb-usb-wifi-hd-2.4ghz-us-plug-us-generic-mpg1200608.html
,Wireless Keyboard Touchpad Mini Bluetooth Keyboard,"₦ 5,020 ",https://www.jumia.com.ng/generic-wireless-keyboard-touchpad-mini-bluetooth-keyboard-44949987.html
Hp,LAPTOP BATTERY FOR HP  6720 6720s 6720s 6730s 6735s 6820s 6830s 615 610 550 510 511,"₦ 4,800 ",https://www.jumia.com.ng/hp-laptop-battery-for-hp-6720-6720s-6720s-6730s-6735s-6820s-6830s-615-610-550-510-511-44579275.html
SanDisk,32GB Ultra Type-C OTG Flash Drive For Android Smartphones,"₦ 4,499 ",https://www.jumia.com.ng/sandisk-32gb-ultra-type-c-otg-flash-drive-for-android-smartphones-44213818.html
SanDisk,32GB Cruzer Dial Flash Drive 2.0,"₦ 2,499 ",https://www.jumia.com.ng/sandisk-32gb-cruzer-dial-flash-drive-2.0-44515472.html
SanDisk,64GB Ultra Fit Flash Drive,"₦ 5,099 ",https://www.jumia.com.ng/sandisk-64gb-ultra-fit-flash-drive-35787083.html
,USB To RS485 Adapter Cable Converter Compatible With RS232 RS485 RS422 Standards,"₦ 4,000 ",https://www.jumia.com.ng/generic-usb-to-rs485adapter-cable-converter-compatible-with-rs232-rs485-rs422-standards-44948173.html
,5x10FT Solid Color Cotton Photography Backdrop Studio Background Photo ?,"₦ 4,085 ",https://www.jumia.com.ng/generic-5x10ft-solid-color-cotton-photography-backdrop-studio-background-photo-45277711.html
Zheino,2.5 Inch SATA3 SSD C3 256GB 3D Nand Flash 7mm Internal Solid State Drive Disks For Laptop PC Desktop-Black,"₦ 10,599 ",https://www.jumia.com.ng/zheino-2.5-inch-sata3-ssd-c3-256gb-3d-nand-flash-7mm-internal-solid-state-drive-disks-for-laptop-pc-desktop-black-44345652.html
,H18+ Wireless Air Mouse Mini Keyboard Full Screen Touch QWERTY Keyboard Touchpad With Backlight Function For Smart TV,"₦ 5,376 ",https://www.jumia.com.ng/generic-h18-wireless-air-mouse-mini-keyboard-full-screen-touch-qwerty-keyboard-touchpad-with-backlight-function-for-smart-tv-35133840.html
,"Wireless Presenter Pointer, 2.4GHz USB Power Point Presentation Remote Control Laser Pointer Presenter","₦ 4,295 ",https://www.jumia.com.ng/generic-wireless-presenter-pointer-2.4ghz-usb-power-point-presentation-remote-control-laser-pointer-presenter-11553188.html
Hp,85A Black Laserjet Toner Cartridge - CE285A,"₦ 3,500 ",https://www.jumia.com.ng/hp-85a-black-laserjet-toner-cartridge-ce285a-42722546.html
Kingston Technology,2 In 1 32gb Flash Drive - Silver,"₦ 3,950 ",https://www.jumia.com.ng/kingston-technology-2-in-1-32gb-flash-drive-silver-31498460.html
,6in1 USB Adapter Travel Kit Cable To Firewire IEEE 1394,"₦ 2,280 ",https://www.jumia.com.ng/generic-6in1-usb-adapter-travel-kit-cable-to-firewire-ieee-1394-7927929.html
USB HUB,Universal USB Wireless Adapter,"₦ 5,100 ",https://www.jumia.com.ng/usb-hub-universal-usb-wireless-adapter-33176845.html
,Multifunctional Network Power Bank For Routers & CCTV Camera,"₦ 8,000 ",https://www.jumia.com.ng/multifunctional-network-power-bank-for-routers-cctv-camera-generic-mpg1205922.html
Individual Software,Professor Teaches Office 2013 And Windows,"₦ 4,000 ",https://www.jumia.com.ng/individual-software-professor-teaches-office-2013-and-windows-25289776.html
,All In On Type C Card Reader SDXC TF CF For TF/SDXC/CF Card,"₦ 4,157 ",https://www.jumia.com.ng/generic-all-in-on-type-c-card-reader-sdxc-tf-cf-for-tfsdxccf-card-45271560.html
,PC Case Fan 12CM Silent LED Cooler Fan Strong Wind 15 LED,"₦ 3,472 ",https://www.jumia.com.ng/generic-pc-case-fan-12cm-silent-led-cooler-fan-strong-wind-15-led-45035720.html
,S812 Apple Bluetooth MP3 Speaker With Superior Sound,"₦ 5,500 ",https://www.jumia.com.ng/generic-s812-apple-bluetooth-mp3-speaker-with-superior-sound-44531162.html
Jbl,FLIP5 Portable  Speaker Mini Waterproof Wireless Stereo,"₦ 73,026 ",https://www.jumia.com.ng/jbl-flip5-portable-speaker-mini-waterproof-wireless-stereo-44503862.html
Hp,"250 G6 Intel Celeron N3060, 500GB HDD 4GB RAM Wins 10 +free Headfone","₦ 86,000 ",https://www.jumia.com.ng/hp-250-g6-intel-celeron-n3060-500gb-hdd-4gb-ram-wins-10-free-headfone-28416796.html
,POSTURE CORRECTOR,"₦ 3,500 ",https://www.jumia.com.ng/generic-posture-corrector-42709646.html
Hp,"Sprocket ZINK® Sticky-backed 2"" X3"" Photo Paper (20 Sheet Pack) - W4Z13A - Buy 4 And Get 1 FREE","₦ 4,200 ",https://www.jumia.com.ng/hp-sprocket-zinkr-sticky-backed-2-x3-photo-paper-20-sheet-pack-w4z13a-buy-4-and-get-1-free-8221783.html
TP-Link,150Mbps Mini Wireless N USB Adapter,"₦ 3,400 ",https://www.jumia.com.ng/tp-link-150mbps-mini-wireless-n-usb-adapter-879660.html
,Hiamok_Type-C Female To Micro USB Male Adapter Converter For Phones,₦ 831 ,https://www.jumia.com.ng/generic-hiamoktype-c-female-to-micro-usb-male-adapter-converter-for-phones-17184445.html
,Tablet PCI Motherboard Analyzer Diagnostic Tester Post Test Card For PC Laptop Desktop PTI8,"₦ 4,630 ",https://www.jumia.com.ng/generic-tablet-pci-motherboard-analyzer-diagnostic-tester-post-test-card-for-pc-laptop-desktop-pti8-45129972.html
SanDisk,32GB Cruzer Blade Flash Drive 2.0,"₦ 2,599 ",https://www.jumia.com.ng/sandisk-32gb-cruzer-blade-flash-drive-2.0-44515468.html
ZTE,Mobile 4G LTE Wifi / Mifi MtnGlo Airtel Etisalat 9mobile,"₦ 17,500 ",https://www.jumia.com.ng/zte-mobile-4g-lte-wifi-mifi-mtnglo-airtel-etisalat-9mobile-44259918.html
,Universal Genuine DC Water Pump 240L/H 12V Mini Ultra Quiet Black Pump,"₦ 2,540 ",https://www.jumia.com.ng/generic-universal-genuine-dc-water-pump-240lh-12v-mini-ultra-quiet-black-pump-19057786.html
,Wireless Presenter Red Laser Pointer USB Wireless Receiver,"₦ 2,842 ",https://www.jumia.com.ng/generic-wireless-presenter-red-laser-pointer-usb-wireless-receiver-43853866.html
Focusrite,Scarlett Solo Studio USB Audio Interface And Recording Bundle With Pro Tools - First (2nd Gen),"₦ 120,000 ",https://www.jumia.com.ng/focusrite-scarlett-solo-studio-usb-audio-interface-and-recording-bundle-with-pro-tools-first-2nd-gen-38544014.html
,Wireless Presenter Pointer USB Power Point Laser Pointer,"₦ 2,995 ",https://www.jumia.com.ng/wireless-presenter-pointer-usb-power-point-laser-pointer-generic-mpg278436.html
,Label Sticker 50mm By 25mm Direct Thermal Barcode Quality Paper,"₦ 3,000 ",https://www.jumia.com.ng/generic-label-sticker-50mm-by-25mm-direct-thermal-barcode-quality-paper-24541260.html
Norton,NEW 360 AntiVirus Plus Internet Security For PC/Mac 1 Device,"₦ 3,590 ",https://www.jumia.com.ng/norton-new-360-antivirus-plus-internet-security-for-pcmac-1-device-43197279.html
Perixx,Perixx Portable Wired Keyboard With Optical Trackball,"₦ 2,990 ",https://www.jumia.com.ng/perixx-perixx-portable-wired-keyboard-with-optical-trackball-11035710.html
,13.3in Waterproof Laptop Skin Sticker Innovative Nice Notebook Skin For MacBook Pro Hot Sale,"₦ 4,598 ",https://www.jumia.com.ng/generic-13.3in-waterproof-laptop-skin-sticker-innovative-nice-notebook-skin-for-macbook-pro-hot-sale-35832548.html
